Brand,Name,Price,Styles,Review Count,Star Rating,Product Details,Product Details Alt,5 Stars,4 Stars,3 Stars,2 Stars,1 Stars,Url
Los Angeles Pop Art,Word Art Large Tote Bag - 12 Points of Scout Law- LA Pop Art,13.99,Black; Navy; Red; Royal,NA,NA,NA,Product Dimensions:  12 x 12 x 1 inches; Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B01HZKJBUC; ; Item model number:  TB12POINTSBlack; Date first available at Amazon.com:  July 5 2016; Amazon Best Sellers Rank:  #6721481 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#9161 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#22849 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #9161 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #22849 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Word-Art-Large-Tote-Bag/dp/B01HZKJBUC/ref=sr_1_3429
Royal Lion,Royal Lion Beach Tote (2-Sided) Celtic Knot Interlinking,39.97,Fuchsia; Mocha; Navy,NA,NA,NA,Shipping Information:  View shipping rates and policies; ASIN:  B075Q6DQWP; ; Item model number:  BCHTOTECELTKNTINT-M-2017SEP; Date first available at Amazon.com:  September 18 2017; Amazon Best Sellers Rank:  #7784614 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#10428 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #10428 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Royal-Lion-2-Sided-Celtic-Interlinking/dp/B075Q6DQWP/ref=sr_1_3430
3dRose,InspirationzStore Personalized Name design - Keep Calm and let Grandma Handle it fun funny fix-it grandmother gift - Tote Bags - Black Tote Bag 14w x 14h x 3d (tb_233090_1),26.44,,NA,NA,NA,Shipping Weight:  4.6 ounces (View shipping rates and policies); ASIN:  B01M0ECGDA; ; Item model number:  tb_233090_1; Date first available at Amazon.com:  September 12 2016; Amazon Best Sellers Rank:  #7396149 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#9989 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #9989 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/InspirationzStore-Personalized-Name-design-fix/dp/B01M0ECGDA/ref=sr_1_3431
3dRose,3dRose RinaPiro - Dogs - Maltese. Cute little puppy. - Tote Bags,NA,,NA,NA,NA,Shipping Information:  View shipping rates and policies; ASIN:  B071V5PRFY; ; Item model number:  tb_253835; Date first available at Amazon.com:  April 24 2017; Amazon Best Sellers Rank:  #7498990 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#10103 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #10103 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/RinaPiro-Maltese-little-puppy-tb_253835_1/dp/B0716CXXP8/ref=sr_1_3432
3dRose,All Smiles Art Food and Drinks - Funny Pink Pig Drinking Wine Cartoon - Tote Bags - Black Tote Bag 14w x 14h x 3d (tb_240058_1),26.44,,NA,NA,NA,Shipping Weight:  4.6 ounces (View shipping rates and policies); ASIN:  B01M0HUJEZ; ; Item model number:  tb_240058_1; Date first available at Amazon.com:  September 19 2016; Amazon Best Sellers Rank:  #7577865 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#10179 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #10179 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/All-Smiles-Art-Food-Drinks/dp/B01M0HUJEZ/ref=sr_1_3433
Inked Creatively,Only The Strong Become Heavy Equipment Operators - Tote Bag With Zip,31.99,,NA,NA,NA,Shipping Weight:  8.5 ounces (View shipping rates and policies); ASIN:  B077Z3BLD4; ; Item model number:  466922744G17; Date first available at Amazon.com:  December 7 2017; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Strong-Become-Heavy-Equipment-Operators/dp/B0785R5FH5/ref=sr_1_3434
all about me company,Music Note Personalized - Sport Large Duffle Bag great for the Gym or Travel,38.95,Black/Grey; Hunter/Grey; Navy/Grey; Red/Grey; Tropical Pink/Grey; True Royal/Grey,NA,NA,NA,Product Dimensions:  2 x 18 x 24 inches; Shipping Weight:  4 pounds (View shipping rates and policies); ASIN:  B018KWTG1I; ; Item model number:  CSBG99MN-TPG; Date first available at Amazon.com:  December 5 2015; Amazon Best Sellers Rank:  #6854302 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#9336 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#23191 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #9336 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #23191 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Music-Note-Personalized-Colorblock-Tropical/dp/B018KWTG1I/ref=sr_1_3435
all about me company,Personalized Music Note Gym Sports Duffel Bag,25.95,Black; Carolina Blue; Gold; Hunter; Maroon; Navy; Red; Royal,NA,NA,NA,Product Dimensions:  2 x 19 x 24 inches; Shipping Weight:  2 pounds (View shipping rates and policies); ASIN:  B018OQ3CRY; ; Date first available at Amazon.com:  November 7 2015; Amazon Best Sellers Rank:  #6427696 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#8771 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#22114 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #8771 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #22114 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Personalized-Music-Sports-Duffel-Royal/dp/B018OQ3CRY/ref=sr_1_3436
,Everest Shopping Tote,14.99,,1 customer review,5.0 out of 5 stars,NA,Product Dimensions:  16.5 x 5 x 15 inches; Shipping Weight:  15.2 ounces (View shipping rates and policies); ASIN:  B01C9FKCU6; ; Item model number:  1002DS-MAR/GRY; Date first available at Amazon.com:  February 26 2016; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Everest-Shopping-Tote-Marsala-Gray/dp/B01C9FKCU6/ref=sr_1_3437
Indica Plateau,Indica Plateau Sorry Not Sorry Canvas Tote Bag,6.99,Black; Forest Green; Natural; Navy Blue; Pink; Red,NA,NA,NA,Shipping Weight:  8 ounces (View shipping rates and policies); ASIN:  B075M44KBL; ; Item model number:  3458-B-BK-L; Date first available at Amazon.com:  September 13 2017; Amazon Best Sellers Rank:  #5543429 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#860 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Gym Bags > Gym Totes; #860 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Gym Bags > Gym Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Tote-Sorry-Large-Black-Canvas/dp/B075M44KBL/ref=sr_1_3438
Mud Pie,Daytripper Tote - Black Stripe,29.94,,NA,NA,NA,Product Dimensions:  18.5 x 14 x 7 inches; Shipping Weight:  1.45 pounds (View shipping rates and policies); ASIN:  B00J2HFRLY; ; Item model number:  8613040BKMS; Date first available at Amazon.com:  March 17 2014; Amazon Best Sellers Rank:  #3566346 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4888 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#13919 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #4888 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #13919 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Mud-Pie-8613040BKMS-Daytripper-Tote/dp/B00J2HFRLY/ref=sr_1_3439
Duluth Pack,Duluth Pack #50 Standard Shell Bag,65.00 - 125.00,Brown; Khaki; Tan; Classic,5 customer reviews,3.6 out of 5 stars,NA,Shipping Information:  View shipping rates and policies; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; ASIN:  B00LGY79VC; Item model number:  B50; Average Customer Review: 5 customer reviews; Amazon Best Sellers Rank:  #697213 in Sports & Outdoors (See Top 100 in Sports & Outdoors)#13895 in Clothing Shoes & Jewelry > Women > Handbags & Wallets > Shoulder Bags#891962 in Clothing Shoes & Jewelry > Women > Shops; #13895 in Clothing Shoes & Jewelry > Women > Handbags & Wallets > Shoulder Bags; #891962 in Clothing Shoes & Jewelry > Women > Shops,5 star (40%),4 star (20%),3 star (20%),2 star (20%),N/A,https://www.amazon.com/Duluth-Pack-Standard-Small-Classic/dp/B076QLYMGW/ref=sr_1_3440
One Bella Casa,One Bella Casa Stay for Christmas Nautical Tote Bag by Timree Gold 18"x 18" Navy/Multi,49.95,,NA,NA,Product Dimensions: 18 x 18 x 5 inches; Item Weight: 9.6 ounces; Shipping Weight: 9.6 ounces (View shipping rates and policies); Manufacturer: One Bella Casa; ASIN: B0142WJRR8; Item model number: 12879TT18P; Customer Reviews: Be the first to review this item0.0 out of 5 stars; Best Sellers Rank: #5698791 in Home & Kitchen (See Top 100 in Home & Kitchen)#9344 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#23211 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage,NA,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/One-Bella-Casa-Christmas-Nautical/dp/B0142WJRR8/ref=sr_1_3441
,AC/DC Stitched Logo Black Tote Bag,12.99,,NA,NA,NA,Shipping Weight:  14.1 ounces (View shipping rates and policies); ASIN:  B01HDOT9XO; ; Date first available at Amazon.com:  June 21 2016; Amazon Best Sellers Rank:  #4975024 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#6872 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#18295 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #6872 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #18295 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/AC-DC-Stitched-Logo-Black/dp/B01HDOT9XO/ref=sr_1_3442
Fanboupout Bags,Ladies I Dont Sweat I Sparkle Large Tote BagsMultifunction Waterproof Shoulder Handbags With Zipper,NA,Black; Navy,1 customer review,5.0 out of 5 stars,NA,Shipping Weight:  14.1 ounces; ASIN:  B06XYB8KC1; ; Date first available at Amazon.com:  March 31 2017; Amazon Best Sellers Rank:  #6250115 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#8544 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#21661 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #8544 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #21661 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Bags-Multifunction-Waterproof-Shoulder-Handbags/dp/B06XYB8KC1/ref=sr_1_3443
Island Heritage,Heart of Hawaii - Aloha Eco-foldable Reusable Tote Bag,10.88,,NA,NA,NA,Package Dimensions:  5.3 x 2.8 x 0.7 inches; Shipping Weight:  0.32 ounces (View shipping rates and policies); ASIN:  B00GWARSNO; ; Item model number:  TK-32832000; Date first available at Amazon.com:  August 31 2013; Amazon Best Sellers Rank:  #2368968 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#3204 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#9835 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #3204 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #9835 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Heart-Hawaii-Aloha-Eco-foldable-Reusable/dp/B00GWARSNO/ref=sr_1_3444
C.R. Gibson,C.R. Gibson Iota Jute Tote Bag 13 by 14-Inch Canopy,19.00,,2 customer reviews,4.5 out of 5 stars,Product Dimensions: 12 x 1 x 12 inches; Item Weight: 1 pounds; Shipping Weight: 1.2 pounds (View shipping rates and policies); Manufacturer: C.R. Gibson; ASIN: B00DS2HP4G; Domestic Shipping: Item can be shipped within U.S.; International Shipping: This item can be shipped to select countries outside of the U.S. Learn More; Item model number: ITB-11340; Customer Reviews: 2 customer reviews4.5 out of 5 stars; Best Sellers Rank: #2554246 in Home & Kitchen (See Top 100 in Home & Kitchen)#3395 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#10295 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage,NA,5 star (50%),4 star (50%),N/A,N/A,N/A,https://www.amazon.com/C-R-Gibson-Iota-14-Inch-Canopy/dp/B00DS2HP4G/ref=sr_1_3445
PealRa,PealRa Angels In The Clouds Super Mini,25.00,,2 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  10.5 x 2 x 2 inches; Shipping Weight:  12 ounces (View shipping rates and policies); ASIN:  B00DHCV2H8; ; Item model number:  8014S; Date first available at Amazon.com:  May 23 2013; Amazon Best Sellers Rank:  #4563361 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#8025 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Umbrellas; #8025 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Umbrellas; Average Customer Review: 2 customer reviews,5 star (50%),4 star (50%),N/A,N/A,N/A,https://www.amazon.com/PealRa-Anglels-Clouds-Super-Umbrella/dp/B00DHCV2H8/ref=sr_1_3446
Nouvelles Images,Nouvelles Images Retrospect RETV039 Namaste Bitches Tote 16.5 by 14.57 by 4.675-Inch,20.00,,NA,NA,Product Dimensions: 4.7 x 14.6 x 16.5 inches; Shipping Weight: 0.32 ounces (View shipping rates and policies); Item model number: RETV039; ASIN: B00OUHXX1M; Customer Reviews: Be the first to review this item0.0 out of 5 stars; Best Sellers Rank: #372153 in Arts Crafts & Sewing (See Top 100 in Arts Crafts & Sewing)#2668 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#8485 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage,NA,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Nouvelles-Images-Retrospect-RETV039-4-675-Inch/dp/B00OUHXX1M/ref=sr_1_3447
All For Color,All For Color Ocean Graphic Large Tote,21.99,,NA,NA,Product Dimensions: 20 x 10 x 10 inches; Item Weight: 7.8 ounces; Shipping Weight: 7.8 ounces (View shipping rates and policies); Domestic Shipping: Item can be shipped within U.S.; International Shipping: This item can be shipped to select countries outside of the U.S. Learn More; Shipping Advisory: This item must be shipped separately from other items in your order. Additional shipping charges will not apply.; ASIN: B00N71YAWI; Item model number: TCMC6714; Manufacturer recommended age: 15 - 16 years; Best Sellers Rank: #1325885 in Toys & Games (See Top 100 in Toys & Games)#6562 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#17640 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Customer Reviews: Be the first to review this item0.0 out of 5 stars,NA,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/All-Color-Ocean-Graphic-Large/dp/B00N71YAWI/ref=sr_1_3448
Dickens & Smyth,Bassett Hound Tote Bag - 17 x 17 Tote Bag,32.95,,4 customer reviews,4.6 out of 5 stars,NA,Shipping Weight:  12.8 ounces (View shipping rates and policies); ASIN:  B000EQ1NCE; ; Item model number:  1179-B; Date first available at Amazon.com:  February 23 2006; Amazon Best Sellers Rank:  #3404783 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4677 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#13420 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage#28439 in Beauty & Personal Care > Tools & Accessories > Bags & Cases; #4677 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #13420 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #28439 in Beauty & Personal Care > Tools & Accessories > Bags & Cases; Average Customer Review: 4 customer reviews,5 star (75%),4 star (25%),N/A,N/A,N/A,https://www.amazon.com/Bassett-Hound-Tote-Bag-17/dp/B000EQ1NCE/ref=sr_1_3449
Zipit,Zipit Tote Bag (Black & Silver teeth),7.99,,NA,NA,NA,Product Dimensions:  10.6 x 1.2 x 9.4 inches; Shipping Weight:  0.32 ounces (View shipping rates and policies); ASIN:  B00HTLEHE8; ; Date first available at Amazon.com:  January 12 2014; Amazon Best Sellers Rank:  #4724979 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#6511 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#17533 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #6511 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #17533 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Zipit-Tote-Black-Silver-teeth/dp/B00HTLEHE8/ref=sr_1_3450
Broad Bay,Cute Phi Mu Tote Bag Phi Mu Sorority Totes for Women,24.99,,NA,NA,NA,Product Dimensions:  16 x 5 x 15 inches; Shipping Weight:  1.5 pounds (View shipping rates and policies); ASIN:  B0052AB4YE; ; Date first available at Amazon.com:  May 23 2011; Amazon Best Sellers Rank:  #4907935 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#6781 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #6781 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Cute-Tote-Sorority-Totes-Women/dp/B0052AB4YE/ref=sr_1_3451
Air Waves,Honeymoon Vibes-Canvas Tote,24.99,,1 customer review,5.0 out of 5 stars,NA,Shipping Information:  View shipping rates and policies; ASIN:  B01LXFJ7EW; ; Date first available at Amazon.com:  January 31 2017; Amazon Best Sellers Rank:  #1999199 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2672 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #2672 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Honeymoon-Vibes-Canvas-Tote-One-Size-One-Size/dp/B01LXFJ7EW/ref=sr_1_3452
ToteBagFactory,Nature Friendly Large Jute Tote Bag Long Handle Straps Cotton Lining Interior,14.99,,NA,NA,NA,Package Dimensions:  19.4 x 13.4 x 0.6 inches; Shipping Weight:  7.2 ounces (View shipping rates and policies); ASIN:  B0719FD5WV; ; Date first available at Amazon.com:  May 12 2017; Amazon Best Sellers Rank:  #3717849 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#5106 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#14428 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #5106 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #14428 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Nature-Friendly-Handle-Straps-Interior/dp/B0719FD5WV/ref=sr_1_3453
