Brand,Name,Price,Styles,Review Count,Star Rating,Product Details,Product Details Alt,5 Stars,4 Stars,3 Stars,2 Stars,1 Stars,Url
,Delsey Luggage Helium Aero Expandable Spinner Trolley (29"),132.27,Brick Red; Brushed Charcoal; Cobalt Blue; Peony; Plum; Titanium,600 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  19.5 x 12.5 x 29 inches; Shipping Weight:  15.6 pounds (View shipping rates and policies); ASIN:  B008PSWWPU; ; Item model number:  07649BD; Date first available at Amazon.com:  August 30 2012; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #3899 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#6 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #6 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 600 customer reviews,5 star (69%),4 star (15%),3 star (5%),2 star (3%),1 star (8%),https://www.amazon.com/Delsey-Luggage-Expandable-Spinner-Trolley/dp/B008PSWWPU/ref=lp_15743251_1_21
,Samsonite Omni PC 24" Spinner,92.55,Black; Bronze; Burnt Orange; Caribbean Blue; Navy; Purple; Radiant Pink; Silver; Teal,268 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  24 x 17.5 x 11.5 inches; Shipping Weight:  11.3 pounds (View shipping rates and policies); ASIN:  B013WFNVGY; ; Item model number:  68309-1041; Date first available at Amazon.com:  August 13 2015; Amazon Best Sellers Rank:  #2595 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #4 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 268 customer reviews,5 star (69%),4 star (18%),3 star (5%),2 star (4%),1 star (4%),https://www.amazon.com/Samsonite-Omni-Spinner-Black-Size/dp/B013WFNVGY/ref=lp_15743251_1_22
,Samsonite Winfield 2 Fashion HS Spinner 20,89.99,Brushed Anthracite; Brushed Black; Burgundy; Charcoal; Deep Blue; Navy; Orange; Purple,725 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  20 x 13.5 x 9.5 inches; Shipping Weight:  5 pounds (View shipping rates and policies); ASIN:  B00EALLN42; ; Item model number:  56844; Date first available at Amazon.com:  August 16 2013; Amazon Best Sellers Rank:  #4136 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#8 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #8 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 725 customer reviews,5 star (63%),4 star (17%),3 star (7%),2 star (5%),1 star (8%),https://www.amazon.com/Samsonite-Winfield-Hardside-Luggage-Charcoal/dp/B00EALLN42/ref=lp_15743251_1_23
,Samsonite Winfield 2 Fashion 20 Spinner Brushed Black,109.99,,NA,NA,NA,Product Dimensions:  13.5 x 9 x 20 inches; Shipping Weight:  9 pounds (View shipping rates and policies); ASIN:  B07885P3Z3; ; Date first available at Amazon.com:  January 13 2018; Amazon Best Sellers Rank:  #973620 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1012 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1012 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Samsonite-Winfield-Fashion-Spinner-Brushed/dp/B07885P3Z3/ref=lp_15743251_1_24
,Olympia USA 33 Inch 8 Pocket Rolling Duffel,40.74,Black; Black w/ Beige - Exclusive Color; Charcoal Gray w/ Black - Exclusive Color; Dark Lavender; Green; Hot Pink; Navy; Navy w/ Black - Exclusive Color; Red; Royal Blue,1159 customer reviews,3.7 out of 5 stars,NA,Product Dimensions:  15.5 x 33 x 14 inches; Shipping Weight:  11 pounds (View shipping rates and policies); ASIN:  B0033399JO; ; Item model number:  SRD-33-BK; Date first available at Amazon.com:  January 4 2010; Amazon Best Sellers Rank:  #2713 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Gym Bags > Sports Duffels; #10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Gym Bags > Sports Duffels; Average Customer Review: 1159 customer reviews,5 star (54%),4 star (16%),3 star (8%),2 star (7%),1 star (15%),https://www.amazon.com/Olympia-Pocket-Rolling-Duffel-Black/dp/B0033399JO/ref=lp_15743251_1_25
,Olympia Luggage 22" 8 Pocket Rolling Duffel Bag,28.05,Black; Black / Gray; Black w/ Beige - Exclusive Color; Black+chevron; Black+red; Black/Lime; Black/Purple; Black/Yellow; Charcoal Gray w/ Black - Exclusive Color; Dark Lavender; Gray+lime; Green; Hot Pink; Navy; Navy / Gray; Purple/Grey; Red; Royal Blue,1621 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  12 x 22 x 12 inches; Shipping Weight:  5.35 pounds (View shipping rates and policies); ASIN:  B00144Q1PE; ; Item model number:  SRD-22-BK+PU; Date first available at Amazon.com:  October 22 2013; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #1333 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Duffels; #1 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Duffels; Average Customer Review: 1621 customer reviews,5 star (62%),4 star (19%),3 star (8%),2 star (5%),1 star (6%),https://www.amazon.com/Olympia-Pocket-Rolling-Duffel-Purple/dp/B00144Q1PE/ref=lp_15743251_1_26
,Delsey Luggage Helium Aero International Carry On Expandable Spinner Trolley,111.63,Brick Red; Brushed Charcoal; Cobalt Blue; Peony; Plum; Titanium,499 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  19 x 13 x 9.5 inches; Shipping Weight:  10.25 pounds (View shipping rates and policies); ASIN:  B00BXDPF62; ; Item model number:  07640BD; Date first available at Amazon.com:  May 17 2013; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #5725 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 499 customer reviews,5 star (70%),4 star (16%),3 star (6%),2 star (4%),1 star (4%),https://www.amazon.com/Luggage-International-Expandable-Spinner-Trolley/dp/B00BXDPF62/ref=lp_15743251_1_27
,Samsonite Luggage Winfield 2 Fashion HS Spinner 24,99.00,Brushed Anthracite; Burgundy; Charcoal; Deep Blue; Navy; Orange; Purple; Teal,506 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  24 x 16.5 x 11 inches; Shipping Weight:  11.4 pounds (View shipping rates and policies); ASIN:  B00EALLN6A; ; Item model number:  56845; Date first available at Amazon.com:  September 5 2013; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #5076 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#9 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #9 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 506 customer reviews,5 star (69%),4 star (15%),3 star (7%),2 star (4%),1 star (5%),https://www.amazon.com/Samsonite-Size-Winfield-Fashion-Spinner/dp/B00EALLN6A/ref=lp_15743251_1_28
,Travelpro Maxlite 4 22" Expandable Rollaboard Suitcase,74.99,Black; Blue; Grey; Merlot; Mocha; Purple; Shadow Grey; Slate Green,303 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  24.4 x 15.2 x 11.1 inches; Shipping Weight:  7.7 pounds (View shipping rates and policies); ASIN:  B016IO9GWO; ; Item model number:  401152201; Date first available at Amazon.com:  December 14 2015; Amazon Best Sellers Rank:  #3066 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#5 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #5 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 303 customer reviews,5 star (63%),4 star (16%),3 star (7%),2 star (6%),1 star (8%),https://www.amazon.com/Travelpro-Maxlite-Expandable-Rollaboard-Suitcase/dp/B016IO9GWO/ref=lp_15743251_1_29
Merax,Merax Travelhouse Luggage Set 3 Piece Expandable Lightweight Spinner Suitcase,119.99,Blue; Black_1; Cream; Gold; Green; Orange; Purple; Red; Red_1; SkyBlue_1; Yellow,1086 customer reviews,4.2 out of 5 stars,NA,Package Dimensions:  30.6 x 20.4 x 13.4 inches; Shipping Weight:  26.6 pounds (View shipping rates and policies); ASIN:  B01J5A1ZL8; ; Item model number:  PP005810MAA_OAA; Date first available at Amazon.com:  July 27 2016; Amazon Best Sellers Rank:  #2668 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #4 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 1086 customer reviews,5 star (67%),4 star (14%),3 star (6%),2 star (4%),1 star (9%),https://www.amazon.com/Merax-Travelhouse-Luggage-Expandable-SkyBlue_1/dp/B01J5A1ZL8/ref=lp_15743251_1_30
,Travelpro Platinum Magna 2 Carry-On Expandable Spinner Suiter Suitcase 21-in.,254.99,Black; Charcoal Grey; Marsala Red; Olive,142 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  21 x 14 x 9 inches; Shipping Weight:  11.5 pounds (View shipping rates and policies); ASIN:  B00X6JRSSY; ; California residents:  Click here for Proposition 65 warning; Item model number:  409156101; Date first available at Amazon.com:  July 14 2015; Amazon Best Sellers Rank:  #8604 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#14 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #14 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 142 customer reviews,5 star (62%),4 star (14%),3 star (11%),2 star (7%),1 star (6%),https://www.amazon.com/Travelpro-Platinum-Magna-Expandable-Spinner-Suitcase/dp/B00X6JRSSY/ref=lp_15743251_1_31
,Olympia Apache Ii 21" Carry-on Spinner,39.99,BLACK+BLACK; BLACK+BLUE; BLACK+LIME; BLACK+PURPLE; BLACK+RED,80 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  9 x 14 x 21 inches; Shipping Weight:  7.33 pounds (View shipping rates and policies); ASIN:  B01LZV4JP8; ; California residents:  Click here for Proposition 65 warning; Item model number:  HF-1921-BK+RD; Date first available at Amazon.com:  September 20 2016; Amazon Best Sellers Rank:  #2143 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #4 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 80 customer reviews,5 star (71%),4 star (15%),3 star (5%),2 star (5%),1 star (4%),https://www.amazon.com/Olympia-Apache-Carry-Spinner-Black/dp/B01LZV4JP8/ref=lp_15743251_1_32
,Delsey Helium Aero 25" Expandable Spinner Trolley,120.08,Brushed Charcoal; Cobalt Blue; Peony; Plum; Titanium,518 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  25 x 17.5 x 11.5 inches; Shipping Weight:  12.54 pounds (View shipping rates and policies); ASIN:  B008PSWURK; ; Item model number:  07647BD; Date first available at Amazon.com:  August 28 2012; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #5439 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#11 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #11 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 518 customer reviews,5 star (72%),4 star (17%),3 star (3%),2 star (3%),1 star (5%),https://www.amazon.com/Delsey-Luggage-Expandable-Spinner-Trolley/dp/B008PSWURK/ref=lp_15743251_1_33
Coolife,Coolife Luggage Expandable Suitcase 3 Piece Set with TSA Lock Spinner 20in24in28in,129.99,navy3; orange3; sliver gray3; sliver3; wine red3,95 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  31 x 19 x 13 inches; Shipping Weight:  25.5 pounds (View shipping rates and policies); ASIN:  B0749H25DB; ; Date first available at Amazon.com:  January 3 2017; Amazon Best Sellers Rank:  #6405 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 95 customer reviews,5 star (77%),4 star (11%),3 star (2%),2 star (2%),1 star (8%),https://www.amazon.com/Coolife-Luggage-Expandable-Suitcase-20in24in28in/dp/B0749H25DB/ref=lp_15743251_1_34
,U.S Traveler Rio Two Piece Expandable Carry-on Luggage Set (15-Inch and 21-Inch),39.68,Blue; Eggplant/Black; Green; Green/Black; Mustard/Orange; Purple; Red; Royal Blue,2642 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  14 x 9 x 22 inches; Shipping Weight:  8.5 pounds (View shipping rates and policies); ASIN:  B003SMJCE2; ; Item model number:  US5600E; Date first available at Amazon.com:  May 12 2007; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #3362 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#5 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #5 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 2642 customer reviews,5 star (54%),4 star (22%),3 star (11%),2 star (6%),1 star (7%),https://www.amazon.com/Traveler-Lightweight-Expandable-Rolling-Suitcase/dp/B003SMJCE2/ref=lp_15743251_1_35
,American Tourister Luggage Fieldbrook II 4 Piece Set,59.99,Black; Charcoal; Gray; Moroccan Blue; Navy; Purple/Grey; Red/Black,1287 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  24.5 x 16 x 8 inches; Shipping Weight:  18.9 pounds (View shipping rates and policies); ASIN:  B00DVIF8DW; ; Item model number:  56444; Date first available at Amazon.com:  October 15 2013; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #9846 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#14 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #14 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 1287 customer reviews,5 star (58%),4 star (19%),3 star (9%),2 star (6%),1 star (8%),https://www.amazon.com/American-Tourister-Luggage-Fieldbrook-Piece/dp/B00DVIF8DW/ref=lp_15743251_1_36
,Rockland Luggage 20 Inch and 28 Inch 2 Piece Expandable Spinner Set,67.99,Black; Blue; Black Quilted; Brown; Champagne; Charcoal; Dark Navy/Yellow - Buy 1 set get 3 free; Green; Green Lime; Grey; Lime; Magenta; Mint; Navy; Orange; Pink; Purple; Red; Silver; Turquoise; White; Yellow,1613 customer reviews,3.9 out of 5 stars,NA,Product Dimensions:  17 x 12 x 28 inches; Shipping Weight:  18.3 pounds (View shipping rates and policies); ASIN:  B015DC2ST0; ; Item model number:  F225-CHARCOAL; Date first available at Amazon.com:  October 7 2015; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #4603 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#6 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #6 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 1613 customer reviews,5 star (59%),4 star (17%),3 star (7%),2 star (5%),1 star (12%),https://www.amazon.com/Rockland-Inch-Expandable-Spinner-Charcoal/dp/B015DC2ST0/ref=lp_15743251_1_37
,Samsonite Aspire Xlite 20-Inch Expandable Spinner,71.99,Black; Blue Dream; Port Wine; Potent Purple; Red; Twilight Blue; Volt,223 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  20.5 x 13.5 x 9 inches; Shipping Weight:  9.3 pounds (View shipping rates and policies); ASIN:  B01D53Z2F6; ; Item model number:  74569-1041; Date first available at Amazon.com:  March 19 2016; Amazon Best Sellers Rank:  #5254 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #10 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 223 customer reviews,5 star (70%),4 star (13%),3 star (7%),2 star (4%),1 star (6%),https://www.amazon.com/Samsonite-Aspire-Xlite-Expandable-Spinner/dp/B01D53Z2F6/ref=lp_15743251_1_38
,Everest Signature Waist Pack - Standard,19.99,Black; All White; Black Set of 2; Black/Heather Pink; Black/Hot Pink; Bright Orange; Camo set of 2; Coral; Dark Blue; Dark Green; Dark Purple; Dark Purple Set of 2; Digital Camouflage; Forest Green; Full Black - Buy 1 get 3 free; Green; Hot Pink; Hot Pink / Coral; Hot Pink 2 Set of 2; Hot Pink Set of 2; Jade; Jade Set of 2; Light Coral; Navy; Navy/Gray; Olive; Orange; Pink; Purple; Red; Royal Blue; Royal Blue/Yellow; Royal/Yellow; Turquoise; White,2636 customer reviews,4.5 out of 5 stars,NA,Package Dimensions:  11.8 x 4.7 x 3.1 inches; Shipping Weight:  3.2 pounds (View shipping rates and policies); ASIN:  B0748VNQJ3; ; Date first available at Amazon.com:  July 26 2017; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #580 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1 in Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Backpacks & Bags > Daypacks & Casual Bags > Waist Packs; #1 in Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Backpacks & Bags > Daypacks & Casual Bags > Waist Packs; Average Customer Review: 2636 customer reviews,5 star (70%),4 star (16%),3 star (7%),2 star (3%),1 star (4%),https://www.amazon.com/Everest-Signature-Waist-Pack-Standard/dp/B0748VNQJ3/ref=lp_15743251_1_39
,J World New York Sunrise Rolling Backpack,49.99,,2177 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  19.5 x 12.5 x 8 inches; Shipping Weight:  4.4 pounds (View shipping rates and policies); ASIN:  B01GP2PALK; ; Item model number:  LYSB01GP2PALK-SPRTSEQIP; Date first available at Amazon.com:  November 9 2016; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #2869 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#9 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Backpacks > Multipurpose Daypacks#296 in Sports & Outdoors > Sports & Fitness > Accessories; #9 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Backpacks > Multipurpose Daypacks; #296 in Sports & Outdoors > Sports & Fitness > Accessories; Average Customer Review: 2177 customer reviews,5 star (65%),4 star (15%),3 star (6%),2 star (5%),1 star (9%),https://www.amazon.com/World-New-York-LYSB01GP2PALK-SPRTSEQIP-Sunrise/dp/B01GP2PALK/ref=lp_15743251_1_40
Dakine,Dakine - Unisex Split Roller Luggage Bag - Durable Construction - Split-WingCollapsible Brace Level - Exterior Quick Access Pockets - Multiple Color Choices - 85L and 110L,153.04 - 435.91,Black; Burnt Rose; Carbon; Copper; Cortez; Dark Navy; Field Camo; Fireside II; Hibiscus Palm; Kalea; Stacked; Furrow,98 customer reviews,4.6 out of 5 stars,NA,Product Dimensions:  13 x 32 x 17 inches ; 12.1 pounds; Shipping Weight:  15 pounds (View shipping rates and policies); Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; ASIN:  B07543BV2D; Item model number:  10000783; Average Customer Review: 98 customer reviews; Amazon Best Sellers Rank:  #5061 in Sports & Outdoors (See Top 100 in Sports & Outdoors)#130 in Sports & Outdoors > Outdoor Recreation > Winter Sports > Snowboarding; #130 in Sports & Outdoors > Outdoor Recreation > Winter Sports > Snowboarding,5 star (82%),4 star (6%),3 star (9%),2 star (1%),1 star (2%),https://www.amazon.com/Dakine-Unisex-Roller-Copper-Luggage/dp/B01N47HWEJ/ref=lp_15743251_1_41
Hauptstadtkoffer,HAUPTSTADTKOFFER Luggages Sets Glossy Suitcase Sets Hardside Spinner Trolley Expandable (20" 24" & 28") TSA,199.99,Black; Alex Black; Alex Champagne; Alex Cyanblue; Alex Darkgreen; Alex Pink; Alex Titan; Alex Yellow; Applegreen; Brown; Burgundy; Camouflage; Cyan blue; Darkblue; Darkgreen; Graphite; Green; Orange; Pink; Purple; Red; Silver; Yellow,289 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  19.7 x 11.8 x 29.5 inches; Shipping Weight:  29.9 pounds (View shipping rates and policies); ASIN:  B007AJYVY0; ; Item model number:  HK-39662179-T495051TSA; Date first available at Amazon.com:  December 8 2015; Amazon Best Sellers Rank:  #5638 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#8 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #8 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 289 customer reviews,5 star (64%),4 star (20%),3 star (6%),2 star (5%),1 star (5%),https://www.amazon.com/HAUPTSTADTKOFFER-Luggages-Suitcase-Hardside-Expandable/dp/B007AJYVY0/ref=lp_15743251_1_42
Hauptstadtkoffer,HAUPTSTADTKOFFER - Spree - Set of 3 Hard-side Luggages Suitcase Hardside Spinner Trolley(20“ 24“ & 28“) TSA,199.99,A-Titan; Alex Champagne; Alex Green; Applegreen; Champagne; Cyan blue; Purple; Red; Spree Applegreen; Spree Purple,53 customer reviews,3.7 out of 5 stars,NA,Product Dimensions:  19.7 x 11.8 x 29.5 inches; Shipping Weight:  30.8 pounds (View shipping rates and policies); ASIN:  B008EJKM52; ; Item model number:  HK-39982355-T949596TSA; Date first available at Amazon.com:  March 6 2014; Amazon Best Sellers Rank:  #78021 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#59 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #59 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 53 customer reviews,5 star (60%),4 star (11%),3 star (10%),2 star (2%),1 star (17%),https://www.amazon.com/HAUPTSTADTKOFFER-Luggages-Suitcase-Hardside-Expandable/dp/B008EJKM52/ref=lp_15743251_1_43
,American Tourister Pop Plus Suitcase 3 Piece Set,119.99,Black; Charcoal; Moroccan Blue; Navy; Orange; Purple; Red,471 customer reviews,4.1 out of 5 stars,NA,Product Dimensions:  9.5 x 20 x 29 inches; Shipping Weight:  31 pounds (View shipping rates and policies); ASIN:  B0115Q9USU; ; Item model number:  645902551; Date first available at Amazon.com:  July 7 2015; Amazon Best Sellers Rank:  #12290 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#16 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #16 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 471 customer reviews,5 star (58%),4 star (19%),3 star (9%),2 star (6%),1 star (8%),https://www.amazon.com/American-Tourister-Piece-Nested-Moroccan/dp/B0115Q9USU/ref=lp_15743251_1_44
Coolife,Coolife Luggage 3 Piece Set Suitcase Spinner Hardshell Lightweight,99.99,black; blue; red; orange; dark green; silver grey; apple green2; family set-blue1; family set-orange; family set-sky blue; navy2; purple2,586 customer reviews,3.9 out of 5 stars,NA,Package Dimensions:  31 x 20.5 x 12 inches; Shipping Weight:  26 pounds (View shipping rates and policies); ASIN:  B01GNMMQBY; ; Item model number:  10441993; Date first available at Amazon.com:  June 6 2016; Amazon Best Sellers Rank:  #7465 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#12 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #12 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 586 customer reviews,5 star (59%),4 star (13%),3 star (8%),2 star (8%),1 star (12%),https://www.amazon.com/Coolife-Luggage-Spinner-Suitcase-Lightweight/dp/B01GNMMQBY/ref=lp_15743251_1_45
,Samsonite Aspire Xlite Expandable Spinner 29,107.99,Black; Blue Dream; Port Wine; Red; Twilight Blue,114 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  31 x 18.5 x 12.5 inches; Shipping Weight:  14.3 pounds (View shipping rates and policies); ASIN:  B01D55C08Q; ; Item model number:  74571-1041; Date first available at Amazon.com:  March 22 2016; Amazon Best Sellers Rank:  #8793 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#15 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #15 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 114 customer reviews,5 star (69%),4 star (12%),3 star (4%),2 star (4%),1 star (11%),https://www.amazon.com/Samsonite-Aspire-Xlite-Expandable-Spinner/dp/B01D55C08Q/ref=lp_15743251_1_46
,Delsey Luggage Helium Aero Carry-On Spinner Trolley,110.43,Cobalt Blue; Peony; Plum; Red; Titanium,372 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  15.2 x 10.2 x 24.8 inches; Shipping Weight:  10.7 pounds (View shipping rates and policies); ASIN:  B008PSVVY8; ; Item model number:  07644PL; Date first available at Amazon.com:  August 30 2012; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #6139 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#11 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #11 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 372 customer reviews,5 star (70%),4 star (14%),3 star (8%),2 star (3%),1 star (5%),https://www.amazon.com/Delsey-Luggage-Spinner-Trolley-Titanium/dp/B008PSVVY8/ref=lp_15743251_1_47
